scrambled_id,year,month,day,mean_temp,high_temp,high_time,low_temp,low_time,heat_deg_days,cool_deg_days,rain,wind_avg,wind_hi,wind_hi_time,dom_dir,mean_barom,mean_hum,flagged,anomaly_note
SC26692,2006,3,16,28.9,32.1,10:45am,23.6,6:15am,36,0,0.0,5,29,3:10pm,SE,1008.61,75,N,
SC72914,2006,3,17,29.5,32.6,10:36am,24.9,5:04am,36,0,0.0,4,27,3:18pm,SE,1008.17,63,N,
SC44450,2006,3,18,30.0,33.7,11:25am,24.4,6:06am,36,0,0.0,4,23,12:00am,ENE,1009.24,69,N,
SC27429,2006,3,19,30.8,33.7,2:09pm,25.6,6:22am,35,0,0.0,4,23,12:00am,ENE,1011.49,68,N,
SC10145,2006,3,20,29.5,32.1,9:41am,23.7,5:58am,37,0,0.0,3,19,1:58pm,ENE,1009.73,71,N,
SC32899,2006,3,21,30.0,34.2,1:32pm,23.4,6:01am,36,0,0.0,3,18,2:10pm,E,1010.2,60,N,
SC72151,2006,3,22,30.6,34.7,11:53am,23.5,5:07am,46,0,0.0,6,27,1:12pm,SSE,1009.28,56,N,
SC72603,2006,3,23,29.6,36.1,1:16pm,24.5,5:49am,37,0,0.0,5,21,2:29pm,SE,1008.76,65,N,
SC95705,2006,3,24,31.1,37.6,1:10pm,25.4,6:01am,36,0,0.0,4,23,9:39am,SSW,1009.29,71,N,
SC37507,2006,3,25,31.2,36.4,11:59am,26.0,6:06am,36,0,0.0,5,23,12:27pm,SSE,1009.82,68,N,
SC48698,2006,3,26,30.5,34.9,11:00am,27.3,5:47am,36,0,0.0,3,24,1:32pm,SE,1008.98,77,N,
SC27659,2006,3,27,30.1,35.9,12:06pm,26.3,6:10am,35,0,0.0,4,19,9:16am,SE,1009.01,69,N,
SC96685,2006,3,28,30.4,34.6,1:00pm,27.6,6:05am,36,0,0.0,4,21,11:21am,SE,1008.72,67,N,
SC15503,2006,3,29,31.3,34.4,11:57am,28.1,6:00am,36,0,0.0,4,24,12:53pm,E,1011.57,69,N,
SC95302,2006,3,30,30.4,33.0,11:04am,28.6,4:32am,35,0,0.0,4,26,4:22pm,ESE,1011.69,69,N,
SC63622,2006,3,31,29.8,32.6,12:41pm,27.1,6:04am,36,0,0.0,5,26,4:00pm,SE,1011.91,64,N,
SC76572,2006,4,1,30.5,33.8,10:27am,25.2,5:44am,36,0,0.0,6,26,12:20pm,SSE,1011.06,72,N,
SC80286,2006,4,2,29.5,33.9,11:30am,24.3,5:50am,36,0,0.0,6,29,1:13pm,SE,1009.94,69,N,
SC63844,2006,4,3,29.2,32.7,10:59am,24.2,5:36am,36,0,0.0,6,31,3:12pm,SSE,1009.85,72,N,
SC51037,2006,4,4,31.2,34.4,12:39pm,26.2,6:04am,36,0,0.0,8,31,1:12pm,SSE,1007.8,77,N,
SC68041,2006,4,5,31.5,35.0,10:52am,26.8,5:58am,36,0,0.0,5,31,12:25pm,SSE,1006.28,70,N,
SC58021,2006,4,6,32.2,36.3,10:48am,27.4,6:10am,35,0,0.0,7,31,1:09pm,SSE,1006.25,71,N,
SC40355,2006,4,7,32.5,37.3,12:19pm,27.9,6:25am,35,0,0.0,6,31,1:44pm,SSE,1006.64,66,N,
SC69251,2006,4,8,30.5,33.5,11:44am,27.0,5:50am,35,0,0.0,9,32,2:18pm,SSE,1006.91,80,N,
SC46608,2006,4,9,31.8,34.9,10:21am,27.8,3:41am,35,0,0.0,7,35,12:48pm,SSE,1008.3,77,N,
SC28342,2006,4,10,30.2,32.7,12:03pm,26.1,5:46am,35,0,0.0,6,34,2:30pm,SSE,1008.83,71,N,
SC86150,2006,4,11,32.0,35.7,10:57am,27.8,5:26am,35,0,0.0,7,34,3:50pm,SSE,1005.49,68,N,
SC70583,2006,4,12,31.5,35.8,10:56am,26.9,5:38am,35,0,0.0,7,29,2:45pm,SSE,1005.75,68,N,
SC36334,2006,4,13,32.6,36.3,2:00pm,28.3,4:49am,35,0,0.0,7,32,12:53pm,SSE,1005.86,73,N,
SC20991,2006,4,14,31.6,35.3,9:52am,27.8,7:32pm,35,0,0.0,6,29,2:12pm,SSE,1008.77,69,N,
SC16158,2006,4,15,30.5,33.2,1:53pm,26.2,4:33am,36,0,0.0,4,24,3:38pm,SE,1009.41,70,N,
SC65574,2006,4,16,31.2,34.1,12:42pm,27.0,5:52am,35,0,0.0,7,34,11:49am,SSE,1006.41,68,N,
SC31342,2006,4,17,31.2,36.7,1:04pm,26.1,4:29pm,36,0,7.1,4,32,4:03pm,SSE,1007.75,76,N,
SC94449,2006,4,18,29.5,35.0,11:26am,24.3,5:44am,36,0,0.0,3,23,4:13pm,ESE,1008.92,70,N,
SC67284,2006,4,19,30.9,34.3,11:06am,26.3,5:15am,35,0,0.0,4,23,1:22pm,SE,1008.59,70,N,
SC22598,2006,4,20,32.1,35.0,12:35pm,27.6,5:04am,35,0,0.0,4,24,12:05pm,E,1011.42,71,N,
SC16518,2006,4,21,31.8,35.3,12:00pm,27.0,5:36am,35,0,0.0,3,19,1:22pm,E,1010.97,69,N,
SC68504,2006,4,22,32.0,35.7,10:15am,26.2,5:56am,35,0,0.0,3,21,2:02pm,ESE,1006.33,62,N,
SC36320,2006,4,23,32.1,35.7,12:41pm,26.6,5:36am,35,0,0.0,4,21,10:49am,ESE,1005.38,72,N,
SC62160,2006,4,24,31.3,34.6,12:19pm,26.1,5:27am,35,0,0.0,5,24,1:11pm,SSE,1005.96,66,N,
SC79093,2006,4,25,32.4,37.3,11:28am,27.1,5:15am,34,0,0.0,5,24,2:25pm,SSW,1005.77,73,N,
SC55174,2006,4,26,33.1,38.8,12:51pm,27.7,5:41am,34,0,0.0,5,19,2:59am,SE,1005.87,77,N,
SC88305,2006,4,27,33.1,40.1,12:25pm,27.9,6:04am,33,0,0.0,5,23,12:46pm,SSE,1004.77,69,N,
SC95368,2006,4,28,33.7,40.3,12:42pm,28.5,5:43am,32,0,0.0,6,24,6:49pm,SSE,1002.54,63,N,
SC98910,2006,4,29,34.0,41.6,2:13pm,28.9,5:38am,32,0,0.0,5,31,3:12pm,SSW,1003.6,62,N,
SC66511,2006,4,30,34.9,41.5,1:23pm,30.1,5:21am,32,0,0.0,7,29,3:59pm,SSE,1004.29,68,N,
SC86388,2006,5,1,33.6,38.8,11:00am,29.6,5:36am,32,0,0.0,6,27,2:18pm,SSE,1006.01,71,N,
SC57850,2006,5,2,31.3,34.7,11:57am,28.5,5:14am,34,0,0.0,7,27,11:02am,SE,1004.96,71,N,
SC76332,2006,5,3,30.3,34.7,11:55am,28.4,2:42am,33,0,0.0,5,24,3:43pm,ESE,1008.44,72,N,
SC33190,2006,5,4,29.9,34.2,1:39pm,26.0,5:47am,35,0,0.0,4,31,2:22pm,SE,1010.06,75,N,
SC17469,2006,5,5,32.0,35.6,11:49am,27.5,3:25am,35,0,0.0,6,31,1:17pm,SSE,1009.11,71,N,
SC42479,2006,5,6,32.3,35.8,1:29pm,28.9,5:19am,33,0,0.0,7,31,4:36pm,SSE,1006.89,71,N,
SC93166,2006,5,7,30.8,35.0,10:38am,27.2,5:31am,34,0,0.0,8,32,1:03pm,SSE,1005.34,78,N,
SC63712,2006,5,8,31.8,35.3,9:43am,27.8,4:57am,34,0,0.0,7,32,1:01pm,SSE,1006.61,72,N,
SC46721,2006,5,9,31.1,35.1,10:16am,27.5,5:04am,33,0,0.0,8,34,10:20am,S,1006.93,67,N,
SC52432,2006,5,10,33.0,37.7,11:00am,28.9,6:00am,34,0,0.0,8,32,4:00pm,S,1005.1,74,N,
SC44057,2006,5,11,32.8,37.5,11:00am,28.8,6:00am,34,0,0.0,9,40,5:00pm,S,1003.71,66,N,
SC71310,2006,5,12,33.0,37.8,11:00am,29.0,6:00am,34,0,0.0,8,35,7:00pm,SSE,1005.04,69,N,
SC66805,2006,5,13,33.0,38.1,11:00am,27.2,6:00am,33,0,0.0,8,34,5:00pm,SSE,1007.28,66,N,
SC57283,2006,5,14,32.1,36.4,10:17am,28.1,5:41am,34,0,0.0,8,31,4:22pm,SSE,1004.2,73,N,
SC28863,2006,5,15,33.3,37.2,10:29am,29.1,5:35am,33,0,0.0,7,31,8:18pm,SSE,1004.98,64,N,
SC51163,2006,5,16,33.4,38.6,11:08am,29.6,5:43am,33,0,0.0,8,31,2:19pm,SSE,1002.75,74,N,
SC11167,2006,5,17,31.7,35.6,11:01am,26.6,5:12am,34,0,0.0,6,31,12:25am,SE,1004.5,61,N,
SC50649,2006,5,18,29.9,32.5,3:11pm,25.1,2:34am,36,0,0.0,3,35,2:08am,SE,1003.4,64,N,
SC52911,2006,5,19,33.0,40.0,1:07pm,28.1,3:41am,34,0,0.0,6,31,5:43am,W,1003.6,61,N,
SC19323,2006,5,20,34.0,39.7,1:20pm,29.5,4:31am,33,0,0.0,6,26,7:14am,W,1005.24,61,N,
SC72500,2006,5,21,34.0,41.1,12:51pm,29.3,4:27am,33,0,0.0,5,24,8:49am,SW,1005.88,56,N,
SC57815,2006,5,22,32.0,39.4,12:30pm,28.2,4:09am,32,0,0.0,5,29,10:09pm,SSW,1003.41,56,N,
SC46447,2006,5,23,32.7,40.5,1:04pm,28.8,5:44am,33,0,0.0,7,31,6:29pm,SSE,1003.78,63,N,
SC75624,2006,5,24,30.2,36.8,1:08pm,26.9,6:40am,33,0,0.0,5,26,2:33am,NNW,1000.86,68,N,
SC25480,2006,5,25,31.1,37.3,1:05pm,28.2,3:15pm,35,0,7.2,6,35,2:40pm,W,1000.89,64,N,
SC35549,2006,5,26,29.8,35.4,2:56pm,24.2,4:15am,34,0,10.0,5,31,2:01am,WSW,1005.56,75,N,
SC47551,2006,5,27,29.6,34.7,1:54pm,25.9,4:21am,34,0,0.0,5,29,9:43am,WSW,1002.22,70,N,
SC44158,2006,5,28,31.5,37.0,12:07pm,28.1,5:40am,34,0,0.6,5,29,9:29pm,SW,1003.5,60,N,
SC79426,2006,5,29,31.6,37.3,12:40pm,27.7,5:49am,33,0,0.0,9,37,5:10pm,S,999.87,63,N,
SC29610,2006,5,30,31.7,37.6,1:08pm,28.4,5:34am,34,0,0.0,8,40,4:51pm,S,999.39,59,N,
SC82790,2006,5,31,31.8,37.3,1:38pm,28.0,6:00am,31,0,0.0,7,34,8:49pm,SSW,1004.95,53,N,
SC96001,2006,6,1,32.4,39.7,3:35pm,28.0,5:45am,33,0,0.0,9,37,9:06am,SW,1005.19,51,N,
SC54118,2006,6,2,32.7,38.4,2:52pm,28.3,10:56pm,33,0,1.0,7,35,12:43pm,WSW,1005.71,50,N,
SC18730,2006,6,3,31.5,37.7,3:02pm,23.9,10:45pm,32,0,2.4,6,35,9:42pm,WSW,1004.91,55,N,
SC60612,2006,6,4,29.0,35.8,2:26pm,25.3,1:23am,34,0,2.0,4,26,7:51pm,S,1004.47,65,N,
SC20308,2006,6,5,31.2,37.0,3:38pm,25.6,10:23pm,34,0,3.6,6,29,10:18am,SW,1005.13,64,N,
SC66154,2006,6,6,30.1,36.8,2:36pm,26.5,12:19am,35,0,0.0,3,27,1:53pm,SSW,1003.76,59,N,
SC15174,2006,6,7,31.1,37.6,3:56pm,27.0,5:10am,34,0,0.0,5,24,11:59am,SW,1005.05,60,N,
SC25171,2006,6,8,32.7,38.7,2:39pm,29.4,11:47pm,31,0,0.0,6,27,1:03pm,WSW,1004.73,54,N,
SC99529,2006,6,9,32.4,39.9,3:06pm,28.1,5:20am,33,0,0.0,7,31,6:52pm,SW,1002.11,58,N,
SC54020,2006,6,10,31.5,38.6,2:05pm,28.0,5:15am,33,0,0.0,8,32,7:37pm,SW,1005.57,59,N,
SC39496,2006,6,11,31.1,37.8,1:00pm,27.8,4:03am,34,0,0.0,8,31,12:32am,SW,1005.39,61,N,
SC55827,2006,6,12,31.5,39.3,1:43pm,27.6,5:37am,32,0,0.8,6,26,4:00pm,S,1003.99,61,N,
SC52765,2006,6,13,30.7,37.4,12:20pm,26.9,12:00am,34,0,0.0,4,24,1:00am,SW,1004.19,60,N,
SC31752,2006,6,14,31.7,38.2,12:47pm,28.4,5:00am,33,0,0.0,5,21,9:30am,SW,1003.79,63,N,
SC89664,2006,6,15,31.7,38.5,12:32pm,27.5,6:02am,34,0,0.0,6,27,8:05pm,SW,1006.07,63,N,
SC60079,2006,6,16,30.5,35.8,10:57am,27.6,5:49am,32,0,0.0,5,24,1:28pm,SW,1006.77,60,N,
SC10330,2006,6,17,31.3,36.6,10:50am,27.4,4:49am,33,0,0.0,4,31,2:34am,SSE,1004.61,56,N,
SC66510,2006,6,18,32.3,37.0,10:09am,29.3,3:48am,34,0,0.0,4,19,3:08am,SSE,1003.59,63,N,
SC69163,2006,6,19,31.5,38.1,12:44pm,28.3,6:06am,33,0,0.0,5,26,6:39pm,SW,1003.12,67,N,
SC16682,2006,6,20,30.0,36.6,12:32pm,25.7,4:13am,32,0,0.0,5,29,8:50am,W,1001.73,64,N,
SC33293,2006,6,21,30.1,36.0,1:58pm,27.0,5:10am,35,0,1.4,3,21,9:25am,SSW,1001.05,64,N,
SC86891,2006,6,22,30.6,37.6,12:44pm,27.7,4:59am,36,0,2.2,3,21,1:09pm,SW,999.95,73,N,
SC76996,2006,6,23,29.6,36.2,2:36pm,25.4,5:37am,35,0,2.4,5,32,6:53pm,SW,1000.26,65,N,
SC68307,2006,6,24,31.5,37.4,2:10pm,26.3,5:56am,34,0,0.0,6,32,12:50pm,SSW,1001.23,65,N,
SC90522,2006,6,25,32.6,37.8,3:32pm,28.6,6:56am,33,0,0.0,6,29,10:07pm,SW,1001.92,50,N,
SC89390,2006,6,26,30.8,36.7,1:18pm,25.7,10:29pm,33,0,3.2,6,35,9:46pm,WSW,1002.57,54,N,
SC30024,2006,6,27,31.1,37.1,2:44pm,25.8,12:00am,35,0,15.8,5,31,10:35pm,WSW,1004.63,64,N,
SC56116,2006,6,28,28.3,31.5,3:00pm,24.5,12:00am,36,0,1.6,2,21,6:36pm,SW,1004.46,76,N,
SC81852,2006,6,29,30.8,35.0,3:25pm,28.1,6:05am,33,0,0.0,3,24,10:52am,SW,1003.19,56,N,
SC35787,2006,6,30,31.1,35.1,1:21pm,27.3,6:00am,33,0,0.0,6,31,1:31am,SW,1002.4,55,N,
SC10349,2006,7,1,33.6,37.6,3:23pm,29.6,6:00am,33,0,0.0,8,35,1:35pm,WSW,1001.78,51,N,
SC36903,2006,7,2,33.1,36.6,2:27pm,29.6,6:40am,33,0,0.0,8,40,1:06pm,SW,1000.58,51,N,
SC99636,2006,7,3,32.6,36.8,2:44pm,29.2,7:49am,33,0,0.0,9,39,1:17pm,SW,999.64,51,N,
SC47852,2006,7,4,32.1,36.3,4:16pm,27.7,6:44am,33,0,0.0,8,39,1:53pm,SW,1000.84,48,N,
SC41849,2006,7,5,32.7,38.3,3:11pm,27.4,6:17am,32,0,0.0,6,35,1:07pm,SW,1001.89,37,N,
SC33161,2006,7,6,32.2,39.4,3:25pm,26.9,5:53am,32,0,0.0,5,31,9:52am,WSW,1006.36,44,N,
SC49543,2006,7,7,34.5,40.0,4:16pm,29.2,6:03am,31,0,0.0,6,32,12:48pm,WSW,1004.85,46,N,
SC50391,2006,7,8,33.9,39.7,2:15pm,30.2,6:05am,32,0,0.0,7,31,9:44am,W,1004.16,47,N,
SC73283,2006,7,9,33.1,39.9,2:19pm,30.1,6:20am,33,0,1.0,6,31,9:57am,W,1002.19,57,N,
SC15582,2006,7,10,31.8,37.6,3:45pm,28.5,6:40pm,33,0,1.0,7,26,10:43pm,W,1006.74,53,N,
SC51395,2006,7,11,30.6,38.2,3:20pm,26.6,5:21pm,34,0,7.2,5,31,5:05pm,SW,1006.26,53,N,
SC99685,2006,7,12,30.4,36.1,1:56pm,24.5,11:20pm,35,0,0.0,3,35,10:20pm,SW,1006.4,63,N,
SC74948,2006,7,13,29.1,36.5,3:05pm,23.7,12:00am,34,0,2.4,6,35,9:39am,SW,1003.56,64,N,
SC94232,2006,7,14,31.1,35.7,12:58pm,27.7,10:37pm,34,0,1.4,8,29,8:45am,WSW,1005.11,60,N,
SC77407,2006,7,15,32.2,36.8,2:04pm,27.0,12:37am,34,0,0.0,5,31,2:53pm,WSW,1002.32,50,N,
SC86646,2006,7,16,32.5,37.5,3:01pm,27.8,6:05am,33,0,0.0,5,29,3:52pm,WSW,1000.48,55,N,
SC31720,2006,7,17,31.4,37.4,2:09pm,27.8,6:12am,33,0,0.2,7,29,8:22am,WSW,1001.24,52,N,
SC46934,2006,7,18,31.2,37.3,3:43pm,27.3,12:53am,33,0,0.0,6,32,8:20am,SW,1000.28,59,N,
SC20443,2006,7,19,31.2,38.3,2:13pm,27.4,5:21am,32,0,1.0,5,29,3:21pm,SW,1002.23,56,N,
SC53466,2006,7,20,29.6,37.4,2:33pm,25.6,5:43pm,35,0,3.0,5,32,5:10pm,SW,1005.68,65,N,
SC34926,2006,7,21,29.9,36.2,1:46pm,25.2,12:58am,36,0,3.0,6,29,12:29am,SSE,1006.53,65,N,
SC76656,2006,7,22,31.4,36.5,2:53pm,28.4,3:04am,34,0,0.0,5,24,10:47am,SW,1007.06,64,N,
SC18259,2006,7,23,31.5,38.3,2:01pm,28.3,2:05am,34,0,0.0,4,27,10:18am,WSW,1006.53,64,N,
SC33401,2006,7,24,31.9,37.6,1:03pm,28.4,4:38am,34,0,0.0,5,23,11:57am,SSE,1004.64,55,N,
SC12726,2006,7,25,28.8,32.5,1:37pm,25.7,6:27am,36,0,1.0,2,19,4:40pm,SSE,1004.48,71,N,
SC23712,2006,7,26,29.4,31.8,3:49pm,27.4,9:56am,37,0,0.4,5,40,10:46pm,SW,1008.18,78,N,
SC40556,2006,7,27,28.4,33.5,2:34pm,24.5,7:15pm,37,0,7.0,4,32,5:34pm,SW,1006.38,72,N,
SC49531,2006,7,28,29.4,34.2,3:06pm,24.4,12:00am,35,0,2.6,4,29,1:10pm,SW,1002.86,67,N,
SC83408,2006,7,29,31.6,34.8,1:28pm,26.7,6:04am,34,0,0.0,7,27,11:38am,SW,1004.62,53,N,
SC84718,2006,7,30,30.9,36.4,2:48pm,26.5,6:02am,35,0,0.0,6,29,12:09pm,SW,1003.89,48,N,
SC38068,2006,7,31,30.5,37.7,1:41pm,27.1,8:25pm,35,0,1.8,5,29,11:12am,SW,1006.97,58,N,
SC21494,2006,8,1,30.4,35.2,2:17pm,27.2,3:32am,35,0,1.2,4,23,11:29am,W,1003.26,62,N,
SC60774,2006,8,2,31.7,35.1,2:58pm,27.2,6:16am,34,0,0.0,5,29,11:47pm,WSW,1001.51,52,N,
SC61062,2006,8,3,30.7,35.3,2:25pm,27.0,10:07pm,35,0,3.0,6,27,11:48am,W,1003.0,49,N,
SC77756,2006,8,4,31.7,37.3,3:28pm,27.2,12:00am,35,0,0.4,5,29,12:00pm,SW,1002.6,61,N,
SC10292,2006,8,5,31.3,37.5,2:06pm,27.7,6:11am,35,0,0.0,6,31,6:15pm,SSW,1003.77,60,N,
SC31592,2006,8,6,31.2,38.0,1:13pm,27.9,5:23am,35,0,0.0,5,34,4:15pm,SSE,1006.48,64,N,
SC32093,2006,8,7,30.4,37.3,1:09pm,25.5,1:01am,35,0,4.6,5,31,12:29am,SSE,1007.94,67,N,
SC43387,2006,8,8,29.8,36.8,1:38pm,27.3,6:22am,30,0,7.4,5,29,4:17am,SSE,1006.84,74,N,
SC49473,2006,8,9,28.8,35.8,2:06pm,23.5,10:27pm,36,0,12.0,5,26,3:35pm,SW,1004.55,68,N,
SC50377,2006,8,10,28.6,35.7,1:04pm,24.2,12:00am,36,0,10.0,4,26,10:42am,SW,1002.68,68,N,
SC66843,2006,8,11,30.0,35.6,1:57pm,26.0,5:25am,36,0,9.6,3,27,2:20pm,SW,1005.06,67,N,
SC25687,2006,8,12,30.7,35.7,1:17pm,25.9,12:23am,35,0,0.6,4,26,8:52pm,SW,1000.92,66,N,
SC62914,2006,8,13,28.9,35.7,12:35pm,23.2,9:47pm,36,0,0.0,6,32,12:36pm,SW,1001.78,66,N,
SC37706,2006,8,14,29.9,37.2,1:49pm,25.0,12:00am,36,0,14.8,5,31,10:42am,WSW,1004.15,69,N,
SC15366,2006,8,15,30.7,37.6,2:09pm,25.8,12:00am,35,0,8.8,4,32,11:17am,WSW,1003.15,68,N,
SC85960,2006,8,16,29.6,35.9,3:46pm,25.4,10:05pm,35,0,6.0,5,34,11:06pm,SW,999.12,65,N,
SC84385,2006,8,17,30.1,36.8,3:03pm,24.3,12:00am,33,0,0.0,4,29,3:56pm,WSW,1001.33,64,N,
SC33954,2006,8,18,31.4,36.6,1:11pm,27.5,6:01am,34,0,0.0,6,32,3:24pm,W,1003.12,61,N,
SC95800,2006,8,19,31.1,35.8,12:09pm,27.9,5:53am,35,0,2.6,4,24,4:08pm,SW,1006.76,66,N,
SC49766,2006,8,20,30.1,35.7,1:37pm,25.6,3:52am,36,0,0.2,5,26,3:41am,W,1007.75,67,N,
SC44623,2006,8,21,30.3,34.0,11:15am,27.3,4:40am,36,0,0.0,5,24,8:47am,SSE,1007.72,66,N,
SC74148,2006,8,22,29.9,33.9,1:42pm,26.9,7:36am,31,0,0.0,4,24,11:49pm,SW,1007.22,73,N,
SC63121,2006,8,23,31.1,34.2,2:35pm,28.2,5:54am,35,0,0.0,5,26,4:58am,SSE,1006.2,69,N,
SC11549,2006,8,24,31.1,36.3,12:10pm,27.2,5:26am,35,0,0.0,4,21,7:35am,SW,1006.65,69,N,
SC75382,2006,8,25,29.2,34.5,11:39am,25.2,5:05am,35,0,0.0,6,29,8:38pm,SW,1007.43,65,N,
SC73081,2006,8,26,29.9,37.6,2:07pm,23.7,10:07pm,36,0,13.6,4,29,9:35pm,SW,1007.19,62,N,
SC30888,2006,8,27,29.7,35.5,1:33pm,24.4,12:00am,35,0,0.0,5,27,9:00am,SE,1006.17,69,N,
SC42964,2006,8,28,30.8,35.7,1:37pm,26.6,1:10am,33,0,0.0,4,27,12:12pm,W,1003.88,59,N,
SC44025,2006,8,29,29.8,33.8,3:22pm,27.0,2:02am,35,0,0.0,4,24,12:28pm,W,1005.11,59,N,
SC82990,2006,8,30,30.9,36.0,2:00pm,27.0,3:01am,33,0,0.0,4,29,1:02pm,SW,1003.37,58,N,
SC31427,2006,8,31,29.4,33.9,11:07am,26.6,5:52am,35,0,0.0,8,24,12:59pm,SSE,1004.99,63,N,
SC76922,2006,9,1,28.3,33.8,11:22am,24.3,3:29am,36,0,13.0,4,21,12:00am,SE,1005.76,73,N,
SC90603,2006,9,2,31.1,35.2,9:01am,26.5,6:01am,35,0,0.0,4,21,2:00am,SE,1004.57,72,N,
SC84488,2006,9,3,30.1,36.8,1:52pm,26.2,4:38am,35,0,2.0,4,19,9:43am,SW,1006.18,71,N,
SC95470,2006,9,4,30.2,36.2,3:08pm,24.8,7:17am,36,0,3.4,4,29,6:58am,SW,1002.87,70,N,
SC55090,2006,9,5,30.9,36.4,12:00pm,27.5,5:53am,33,0,0.0,4,19,5:00pm,SSW,1003.2,63,N,
SC84382,2006,9,6,29.1,33.6,12:19pm,26.4,6:00am,35,0,0.0,6,31,1:00pm,SE,1004.61,74,N,
SC51434,2006,9,7,29.5,33.6,1:10pm,26.1,6:04am,35,0,0.0,3,23,3:09pm,SE,1007.0,76,N,
SC69944,2006,9,8,29.8,34.0,11:30am,26.7,5:45am,35,0,0.0,4,23,12:24pm,SE,1008.04,67,N,
SC59045,2006,9,9,30.2,34.7,11:56am,27.1,5:51am,36,0,0.0,6,27,2:01pm,SSE,1008.38,67,N,
SC37885,2006,9,10,29.3,32.3,3:58pm,27.0,3:37am,37,0,0.0,4,24,4:47pm,SSE,1008.2,75,N,
SC65099,2006,9,11,30.8,35.8,11:51am,27.6,5:50am,35,0,0.0,7,29,5:09pm,SSE,1002.92,69,N,
SC51965,2006,9,12,29.9,35.9,1:33pm,26.5,5:15am,34,0,0.0,5,27,6:00pm,SW,1003.75,60,N,
SC13821,2006,9,13,31.4,37.7,11:42am,28.4,3:56am,35,0,0.0,4,19,3:31pm,SSE,1006.07,68,N,
SC87715,2006,9,14,30.0,33.3,1:40pm,25.3,11:57pm,36,0,0.0,4,34,11:37pm,SW,1004.46,70,N,
SC73971,2006,9,15,27.0,29.4,4:41pm,23.7,12:14am,32,0,0.0,3,31,11:00am,SSE,1007.49,74,N,
SC24696,2006,9,16,28.2,32.0,1:32pm,25.3,6:13am,35,0,0.0,6,24,11:30pm,SSW,1006.05,70,N,
SC79613,2006,9,17,30.3,34.4,1:15pm,27.3,11:47pm,36,0,0.6,5,24,1:27pm,SSW,1005.0,68,N,
SC82794,2006,9,18,30.7,35.6,3:47pm,26.5,12:00am,35,0,0.0,4,31,12:52pm,SW,1003.53,68,N,
SC23301,2006,9,19,29.3,34.6,3:55pm,25.2,6:35pm,36,0,10.0,6,27,4:46pm,SW,1004.9,74,N,
SC28136,2006,9,20,29.2,34.4,1:37pm,26.7,6:11pm,33,0,4.0,5,26,4:25pm,SW,1004.94,71,N,
SC92075,2006,9,21,29.8,34.9,1:42pm,26.3,4:00am,36,0,0.4,4,29,9:08pm,SSE,1006.41,72,N,
SC14247,2006,9,22,30.6,36.8,2:05pm,26.9,6:02am,35,0,0.0,7,34,10:41am,SW,1005.17,65,N,
SC98624,2006,9,23,29.8,36.2,2:04pm,26.2,5:41am,35,0,0.0,5,23,2:39pm,SSW,1007.18,63,N,
SC64229,2006,9,24,28.4,30.8,12:57pm,25.7,5:33am,37,0,0.0,2,23,1:25am,S,1007.85,78,N,
SC25191,2006,9,25,25.8,30.5,3:03pm,21.7,1:46am,39,0,0.0,5,37,12:45am,SW,1009.92,86,N,
SC15041,2006,9,26,27.8,33.2,4:04pm,21.7,3:53am,37,0,6.0,5,31,11:38am,W,1008.13,71,N,
SC20116,2006,9,27,30.3,35.7,2:22pm,25.5,3:59am,34,0,8.6,2,19,11:44am,SW,1004.08,66,N,
SC36872,2006,9,28,30.6,36.0,2:00pm,25.6,5:37am,34,0,0.0,3,24,1:04pm,SSW,1003.47,67,N,
SC85387,2006,9,29,31.9,36.9,12:46pm,26.8,5:10am,34,0,0.0,6,23,11:02am,SW,1002.92,58,N,
SC40031,2006,9,30,29.9,36.1,2:52pm,25.1,3:12am,34,0,0.0,5,27,9:45am,SW,1005.72,60,N,
SC17115,2006,10,1,30.7,35.4,11:58am,27.4,5:03am,35,0,0.0,4,23,7:52pm,SE,1007.02,66,N,
SC64106,2006,10,2,31.5,36.5,1:42pm,27.3,1:56am,33,0,0.0,4,26,3:13pm,W,1004.93,64,N,
SC26080,2006,10,3,29.2,34.7,1:11pm,23.7,3:13am,36,0,0.0,4,27,1:47am,SSE,1006.6,71,N,
SC28938,2006,10,4,28.7,35.0,1:22pm,23.7,6:59pm,36,0,14.8,4,39,6:26pm,SW,1007.88,77,N,
SC51365,2006,10,5,29.4,34.2,1:42pm,24.5,5:13am,37,0,9.4,4,24,4:55am,W,1007.15,74,N,
SC96340,2006,10,6,29.2,34.2,4:17pm,24.7,5:31am,35,0,2.2,5,29,1:22pm,SW,1008.71,68,N,
SC42067,2006,10,7,30.3,34.2,2:23pm,26.8,5:23am,36,0,0.0,4,26,12:24am,SW,1005.32,75,N,
SC76690,2006,10,8,28.9,33.2,10:08am,25.3,6:06am,36,0,0.0,4,19,12:05am,SW,1006.09,73,N,
SC21822,2006,10,9,29.6,34.5,9:28am,25.2,5:22am,36,0,0.0,3,18,2:59pm,ENE,1007.03,64,N,
SC24387,2006,10,10,30.3,34.9,9:27am,26.2,5:37am,36,0,0.0,3,21,5:47pm,SSE,1008.68,79,N,
SC57388,2006,10,11,28.7,32.8,12:30pm,25.5,5:38am,36,0,0.0,3,21,1:31pm,ESE,1012.05,76,N,
SC24561,2006,10,12,30.6,35.1,1:22pm,25.9,5:42am,34,0,0.0,3,16,11:12am,ESE,1011.62,67,N,
